duration,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,same_srv_rate,serror_rate,srv_serror_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_count,label
0,tcp,ftp_data,SF,334,0,1,2,1.0,0.0,0.0,0.0,1.0,0.08,25,R2L
0,tcp,ldap,S0,0,0,0,100,0.13,1.0,1.0,0.07,0.0,0.0,19,DoS
0,tcp,http,REJ,0,0,0,2,1.0,0.0,0.0,0.0,0.09,0.22,255,Normal
0,tcp,http,SF,225,1972,1,5,1.0,0.0,0.0,0.0,0.03,0.04,255,Normal
0,tcp,http,SF,220,337,1,6,1.0,0.0,0.0,0.0,0.01,0.01,255,Normal
0,tcp,http,SF,200,755,1,1,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,exec,S0,0,0,0,94,0.12,1.0,1.0,0.06,0.0,0.0,11,DoS
2,tcp,ftp_data,SF,2194619,0,1,2,1.0,0.0,0.0,0.02,0.19,0.04,50,Normal
0,tcp,smtp,SF,1129,327,1,1,1.0,0.0,0.0,0.0,0.14,0.02,138,Normal
1,tcp,smtp,SF,661,397,1,1,1.0,0.0,0.0,0.4,0.2,0.02,129,Normal
9219,udp,other,SF,145,105,0,4,0.5,0.0,0.0,0.62,0.92,0.0,3,Normal
0,udp,domain_u,SF,46,136,0,111,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,finger,S0,0,0,0,203,0.07,1.0,1.0,0.07,0.0,0.0,15,DoS
0,tcp,private,REJ,0,0,0,2,0.5,0.0,0.0,0.55,0.5,0.0,1,Probe
0,tcp,http,SF,0,13246,0,6,1.0,0.17,0.17,0.0,0.17,0.04,255,Normal
0,tcp,smtp,SF,1323,332,1,1,1.0,0.0,0.0,0.02,0.0,0.01,151,Normal
0,tcp,finger,S0,0,0,0,257,0.09,1.0,1.0,0.05,0.0,0.0,24,DoS
0,tcp,ldap,S0,0,0,0,134,0.04,1.0,1.0,0.06,0.0,0.0,5,DoS
1,tcp,smtp,SF,640,340,1,1,1.0,0.0,0.0,0.02,0.0,0.0,151,Normal
0,tcp,klogin,RSTR,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,1,Probe
0,tcp,http,SF,317,515,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,udp,private,SF,28,0,0,39,0.97,0.0,0.0,0.02,0.15,0.0,38,DoS
0,tcp,ftp_data,SF,1109,0,0,1,1.0,0.0,0.0,0.02,0.12,0.05,39,Normal
0,udp,domain_u,SF,45,126,0,192,0.99,0.0,0.0,0.02,0.01,0.0,48,Normal
0,tcp,telnet,S0,0,0,0,249,0.01,1.0,1.0,0.07,0.0,0.0,18,DoS
0,tcp,exec,S0,0,0,0,140,0.03,1.0,1.0,0.05,0.0,0.0,4,DoS
0,tcp,http,SF,221,342,1,22,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
0,tcp,http,S0,0,0,0,7,1.0,1.0,1.0,0.07,0.0,0.0,7,DoS
0,icmp,ecr_i,SF,1032,0,0,511,1.0,0.0,0.0,0.17,0.6,0.0,154,DoS
0,tcp,smtp,SF,3270,332,1,1,1.0,0.0,0.0,0.19,0.04,0.01,152,Normal
0,tcp,ftp_data,SF,768,0,1,7,1.0,0.0,0.0,0.03,0.62,0.0,155,Normal
0,icmp,ecr_i,SF,520,0,0,482,1.0,0.0,0.0,0.0,1.0,0.0,107,DoS
0,udp,domain_u,SF,44,133,0,74,1.0,0.0,0.0,0.01,0.0,0.0,232,Normal
0,tcp,http,SF,215,597,1,10,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
21927,tcp,private,RSTR,1,0,0,2,1.0,0.0,0.0,0.73,1.0,0.0,2,Probe
0,tcp,uucp,RSTO,0,0,0,128,0.06,0.0,0.0,0.07,0.0,0.0,8,DoS
0,tcp,discard,S0,0,0,0,225,0.02,1.0,1.0,0.07,0.0,0.0,18,DoS
0,tcp,smtp,SF,1203,405,1,1,1.0,0.0,0.0,0.0,1.0,0.02,174,Normal
0,tcp,ctf,REJ,0,0,0,275,0.05,0.0,0.0,0.07,0.0,0.0,14,DoS
0,tcp,systat,S0,0,0,0,254,0.07,1.0,1.0,0.07,0.0,0.0,20,DoS
0,udp,domain_u,SF,42,138,0,71,1.0,0.0,0.0,0.02,0.0,0.0,206,Normal
0,tcp,http,SF,275,604,1,1,1.0,0.0,0.0,0.0,0.09,0.05,255,Normal
0,tcp,netbios_dgm,S0,0,0,0,107,0.18,1.0,1.0,0.05,0.0,0.0,19,DoS
0,tcp,http,SF,346,1182,1,11,1.0,0.0,0.0,0.0,0.02,0.04,255,Normal
0,tcp,telnet,S0,0,0,0,1,1.0,1.0,1.0,0.19,0.05,0.0,3,Normal
0,tcp,private,REJ,0,0,0,2,0.5,0.0,0.0,0.13,0.1,0.0,1,Probe
0,udp,domain_u,SF,43,85,0,166,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,ftp_data,SF,12,0,1,2,1.0,0.0,0.0,0.06,0.19,0.1,21,Normal
0,tcp,http,SF,159,1960,1,2,1.0,0.0,0.0,0.0,0.06,0.04,255,Normal
0,tcp,ftp_data,SF,59,0,1,24,1.0,0.0,0.0,0.02,0.58,0.0,149,Normal
0,tcp,efs,S0,0,0,0,145,0.14,1.0,1.0,0.07,0.0,0.0,2,DoS
0,tcp,other,SF,3775,0,1,21,0.05,0.05,0.0,0.05,0.37,0.0,1,Normal
0,tcp,http,SF,243,2595,1,1,1.0,0.0,0.0,0.0,0.03,0.02,255,Normal
0,tcp,http,SF,326,2238,1,5,1.0,0.0,0.0,0.0,0.05,0.03,255,Normal
0,tcp,http,SF,300,891,1,9,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,303,1130,1,4,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,nnsp,S0,0,0,0,116,0.03,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,http,SF,170,24161,1,5,1.0,0.0,0.0,0.0,0.03,0.05,255,Normal
0,tcp,private,S0,0,0,0,121,0.07,1.0,1.0,0.06,0.0,0.0,15,DoS
0,tcp,supdup,S0,0,0,0,99,0.01,1.0,1.0,0.08,0.0,0.0,1,DoS
0,udp,domain_u,SF,45,124,0,68,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,udp,domain_u,SF,45,75,0,209,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,tcp,http,SF,301,17844,1,12,1.0,0.0,0.0,0.0,0.05,0.02,119,Normal
0,tcp,http,SF,220,2553,1,8,1.0,0.0,0.0,0.0,0.02,0.01,255,Normal
0,tcp,private,S0,0,0,0,112,0.17,1.0,1.0,0.07,0.0,0.0,2,DoS
5290,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.74,1.0,0.0,2,Probe
0,tcp,private,S0,0,0,0,38,0.05,1.0,1.0,0.09,0.0,0.0,2,DoS
1,tcp,smtp,SF,1436,419,1,1,1.0,0.0,0.0,0.02,0.0,0.0,137,Normal
0,tcp,ftp_data,SF,172,0,0,13,1.0,0.0,0.0,0.03,0.17,0.03,64,Normal
0,tcp,http,SF,205,1600,1,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
5036,tcp,ftp_data,SF,5133876,0,1,1,1.0,0.0,0.0,0.18,1.0,0.12,43,R2L
0,tcp,http,SF,230,1718,1,5,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,346,3477,1,8,1.0,0.0,0.0,0.0,0.12,0.03,255,Normal
0,tcp,http,SF,307,1212,1,10,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,ftp_data,SF,3468,0,0,23,1.0,0.0,0.0,0.02,0.62,0.02,99,Normal
0,tcp,smtp,SF,859,404,1,1,1.0,0.0,0.0,0.04,0.01,0.01,190,Normal
0,icmp,urp_i,SF,181,0,0,6,0.83,0.0,0.0,0.01,0.12,0.0,29,Normal
0,tcp,smtp,SF,1006,364,1,1,1.0,0.0,0.0,0.03,0.01,0.01,181,Normal
0,tcp,Z39_50,S0,0,0,0,203,0.05,1.0,1.0,0.08,0.0,0.0,8,DoS
0,tcp,private,S0,0,0,0,127,0.13,1.0,1.0,0.06,0.0,0.0,9,DoS
0,tcp,ftp_data,SF,9198,0,1,7,1.0,0.0,0.0,0.04,0.33,0.05,43,Normal
0,tcp,private,S0,0,0,0,163,0.06,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,http,SF,235,3222,1,2,1.0,0.0,0.0,0.01,0.0,0.0,251,Normal
31,tcp,ftp,SF,242,773,1,1,1.0,0.0,0.0,0.22,0.11,0.0,3,Normal
0,udp,domain_u,SF,29,0,0,1,1.0,0.0,0.0,0.03,0.12,0.07,29,Normal
0,tcp,http,SF,54540,8314,1,2,1.0,0.0,0.0,0.0,0.01,0.0,115,DoS
0,udp,domain_u,SF,46,71,0,153,1.0,0.0,0.0,0.0,0.01,0.0,255,Normal
0,tcp,http,SF,231,2301,1,2,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
0,udp,private,SF,1,0,0,20,0.2,0.0,0.0,0.52,0.51,0.0,4,Probe
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.5,20,Probe
0,tcp,ftp_data,SF,5891,0,1,15,1.0,0.07,0.07,0.03,0.32,0.0,74,Normal
0,tcp,pop_3,SF,38,130,1,3,0.33,0.0,0.0,0.05,0.01,0.29,7,Normal
0,tcp,time,RSTO,0,0,0,127,0.09,0.0,0.0,0.08,0.0,0.0,12,DoS
0,tcp,private,S0,0,0,0,278,0.06,1.0,1.0,0.05,0.0,0.0,18,DoS
0,tcp,http,SF,293,253,1,17,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,107,0.13,1.0,1.0,0.06,0.0,0.0,19,DoS
27,tcp,ftp,SF,1499,4152,1,1,1.0,0.0,0.0,0.01,0.0,0.0,42,Normal
0,tcp,private,S0,0,0,0,110,0.1,1.0,1.0,0.08,0.0,0.0,10,DoS
0,tcp,hostnames,REJ,0,0,0,199,0.01,0.0,0.0,0.08,0.0,0.0,1,DoS
11371,tcp,telnet,SF,127,4015,1,1,1.0,0.0,0.0,0.09,0.04,0.0,3,Normal
0,tcp,finger,SF,8,137,0,2,0.5,0.0,0.0,0.02,0.0,0.0,9,Normal
0,tcp,ftp_data,SF,9,0,1,2,1.0,0.0,0.0,0.07,0.37,0.02,91,Normal
0,tcp,http,SF,216,458,1,13,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,370,468,1,14,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,322,1718,1,7,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,tcp,http,SF,325,395,1,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.5,100,Probe
0,udp,private,SF,28,0,0,77,1.0,0.0,0.0,0.03,0.52,0.0,77,DoS
0,tcp,private,S0,0,0,0,130,0.02,1.0,1.0,0.11,0.01,0.0,2,DoS
0,tcp,private,S0,0,0,0,173,0.01,1.0,1.0,0.07,0.0,0.0,16,DoS
0,tcp,http,SF,307,20526,1,5,1.0,0.0,0.0,0.0,0.2,0.09,255,Normal
0,tcp,whois,REJ,0,0,0,290,0.06,0.0,0.0,0.07,0.0,0.0,16,DoS
0,tcp,ftp_data,SF,854,0,1,2,1.0,0.0,0.0,0.07,0.37,0.03,103,Normal
0,tcp,http,SF,314,2628,1,11,1.0,0.0,0.0,0.0,0.09,0.02,255,Normal
0,tcp,http,SF,325,1433,1,7,1.0,0.0,0.0,0.0,0.01,0.01,215,Normal
0,tcp,http,SF,226,1484,1,12,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,private,S0,0,0,0,147,0.1,1.0,1.0,0.06,0.0,0.0,14,DoS
0,tcp,ftp_data,SF,172,0,1,2,1.0,0.0,0.0,0.05,0.18,0.0,45,Normal
0,tcp,daytime,S0,0,0,0,242,0.1,1.0,1.0,0.05,0.0,0.0,25,DoS
0,tcp,smtp,SF,1769,331,1,1,1.0,0.0,0.0,0.03,0.0,0.01,167,Normal
0,tcp,ftp_data,SF,3676,0,0,1,1.0,0.0,0.0,0.1,0.17,0.08,25,Normal
0,tcp,time,S0,0,0,0,277,0.07,1.0,1.0,0.07,0.0,0.0,19,DoS
12774,udp,other,SF,147,105,0,1,1.0,0.0,0.0,0.52,0.95,0.0,3,Normal
0,udp,domain_u,SF,44,128,0,46,1.0,0.0,0.0,0.02,0.01,0.0,121,Normal
0,tcp,private,REJ,0,0,0,115,0.1,0.0,0.0,0.09,0.01,0.0,12,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.04,0.01,0.0,68,Normal
0,tcp,http,SF,196,14141,1,3,1.0,0.0,0.0,0.0,0.06,0.02,255,Normal
0,tcp,http,SF,214,337,1,11,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.04,0.18,201,Normal
0,tcp,http,SF,307,2698,1,7,1.0,0.0,0.0,0.01,0.0,0.0,247,Normal
0,tcp,http,SF,190,244,1,27,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,auth,SF,14,41,1,1,1.0,0.0,0.0,0.03,0.0,0.18,11,Normal
0,tcp,http,SF,321,182,1,8,1.0,0.0,0.08,0.0,0.02,0.02,255,Normal
0,tcp,name,S0,0,0,0,281,0.09,1.0,1.0,0.05,0.0,0.0,24,DoS
0,tcp,name,S0,0,0,0,203,0.05,1.0,1.0,0.07,0.0,0.0,11,DoS
0,tcp,smtp,SF,833,332,1,1,1.0,0.0,0.0,0.06,0.02,0.01,164,Normal
0,udp,other,SF,113,0,0,9,0.89,0.0,0.0,0.59,0.03,0.0,8,Normal
0,tcp,http,SF,286,294,1,13,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,ecr_i,SF,520,0,0,468,1.0,0.0,0.0,0.0,1.0,0.0,18,DoS
13663,udp,other,SF,147,105,0,1,1.0,0.0,0.0,0.63,0.89,0.0,1,Normal
0,tcp,private,S0,0,0,0,88,0.15,1.0,1.0,0.07,0.0,0.0,2,DoS
0,tcp,ftp_data,SF,7940,0,1,3,1.0,0.0,0.0,0.05,0.54,0.03,76,Normal
0,tcp,Z39_50,S0,0,0,0,288,0.07,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,private,S0,0,0,0,196,0.1,1.0,1.0,0.08,0.0,0.0,2,DoS
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.8,0.79,0.0,1,Probe
0,tcp,private,S0,0,0,0,198,0.03,1.0,1.0,0.09,0.0,0.0,6,DoS
0,tcp,uucp_path,REJ,0,0,0,231,0.02,0.0,0.0,0.07,0.0,0.0,5,DoS
0,tcp,http,SF,283,6614,1,4,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.5,0.23,69,Normal
0,tcp,private,REJ,0,0,0,509,0.0,0.02,0.0,1.0,0.0,0.0,1,Probe
0,tcp,ftp_data,S0,0,0,0,31,0.61,1.0,1.0,0.05,0.03,0.04,46,DoS
0,tcp,smtp,SF,2143,331,1,1,1.0,0.0,0.0,0.06,0.02,0.01,193,Normal
0,tcp,private,OTH,0,0,0,1,1.0,0.0,0.0,0.74,0.74,0.0,1,Probe
0,tcp,ftp_data,S0,0,0,0,272,0.07,1.0,1.0,0.08,0.0,0.0,18,DoS
0,udp,domain_u,SF,42,42,0,11,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,220,370,1,10,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,udp,domain_u,SF,44,70,0,145,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,vmnet,REJ,0,0,0,208,0.02,0.0,0.0,0.08,0.0,0.0,4,DoS
0,tcp,ftp_data,SF,2771,0,0,1,1.0,0.0,0.0,0.09,0.3,0.05,38,Normal
0,udp,domain_u,SF,44,128,0,18,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,http,SF,223,338,1,6,1.0,0.0,0.0,0.0,0.17,0.06,255,Normal
0,tcp,ftp_data,SF,641,0,1,1,1.0,0.0,0.0,0.05,0.47,0.0,112,Normal
0,tcp,http,SF,339,272,1,10,1.0,0.0,0.0,0.0,0.01,0.03,255,Normal
0,tcp,http,SF,339,255,1,24,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,182,14650,1,7,1.0,0.0,0.0,0.0,0.03,0.04,255,Normal
0,tcp,ldap,SH,0,0,0,1,1.0,1.0,1.0,0.86,0.89,0.0,1,Probe
0,udp,private,SF,28,0,0,96,0.98,0.01,0.0,0.02,0.37,0.0,94,DoS
0,udp,private,SF,1,0,0,60,0.55,0.0,0.0,0.06,1.0,0.0,98,Probe
0,udp,domain_u,SF,43,123,0,44,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,icmp,ecr_i,SF,20,0,0,1,1.0,0.0,0.0,0.5,1.0,0.0,1,Probe
0,tcp,private,S0,0,0,0,141,0.12,1.0,1.0,0.07,0.0,0.0,3,DoS
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.5,70,Probe
0,tcp,nnsp,S0,0,0,0,106,0.16,1.0,1.0,0.05,0.0,0.0,17,DoS
0,udp,domain_u,SF,46,82,0,184,0.99,0.0,0.0,0.01,0.0,0.0,242,Normal
0,tcp,name,S0,0,0,0,264,0.06,1.0,1.0,0.05,0.0,0.0,2,DoS
0,tcp,private,S0,0,0,0,97,0.26,1.0,1.0,0.04,0.0,0.0,25,DoS
2,tcp,smtp,SF,1401,332,1,1,1.0,0.0,0.0,0.02,0.01,0.01,193,Normal
0,tcp,http,SF,294,310,1,17,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
14380,tcp,other,RSTR,1,0,0,2,1.0,0.0,0.0,0.68,1.0,0.0,2,Probe
0,tcp,http,SF,215,12008,1,1,1.0,0.0,0.0,0.0,0.02,0.06,255,Normal
0,tcp,private,S0,0,0,0,115,0.11,1.0,1.0,0.06,0.0,0.0,14,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.08,0.33,255,Normal
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.03,0.06,247,Normal
0,tcp,systat,S0,0,0,0,227,0.07,1.0,1.0,0.07,0.0,0.0,16,DoS
0,tcp,ftp_data,SF,884,0,1,1,1.0,0.0,0.0,0.03,0.24,0.03,61,Normal
0,tcp,smtp,SF,1316,332,1,1,1.0,0.0,0.0,0.4,0.1,0.02,181,Normal
0,tcp,private,S0,0,0,0,136,0.09,1.0,1.0,0.08,0.0,0.0,2,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.02,0.08,253,Normal
0,tcp,http,SF,230,505,1,10,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
0,tcp,http,SF,305,2226,1,24,1.0,0.0,0.02,0.0,0.0,0.0,255,Normal
1,tcp,smtp,SF,876,332,1,2,0.5,0.0,0.0,0.03,0.01,0.01,136,Normal
0,tcp,http,SF,298,1971,1,45,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,tcp,private,S0,0,0,0,92,0.01,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,http,REJ,0,0,0,2,1.0,0.0,0.0,0.0,0.5,0.11,255,Normal
0,tcp,http,SF,305,726,1,16,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,232,2698,1,4,1.0,0.0,0.0,0.02,0.0,0.0,230,Normal
0,tcp,private,S0,0,0,0,299,0.04,1.0,1.0,0.06,0.0,0.0,13,DoS
0,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,0.11,0.08,0.0,1,Probe
0,tcp,private,S0,0,0,0,102,0.1,1.0,1.0,0.07,0.0,0.0,6,DoS
0,tcp,http,SF,279,2518,1,7,1.0,0.0,0.0,0.0,0.04,0.03,239,Normal
0,tcp,private,REJ,0,0,0,255,0.0,0.08,0.0,1.0,0.0,0.0,1,Probe
0,tcp,private,S0,0,0,0,266,0.06,1.0,1.0,0.06,0.0,0.0,12,DoS
0,tcp,courier,S0,0,0,0,126,0.09,1.0,1.0,0.07,0.0,0.0,19,DoS
0,tcp,http,SF,248,11732,1,1,1.0,0.0,0.0,0.0,0.08,0.04,255,Normal
0,tcp,link,S0,0,0,0,16,0.44,1.0,1.0,0.08,0.0,0.0,9,DoS
0,tcp,http,SF,54540,8314,1,1,1.0,0.0,0.0,0.0,0.0,0.0,219,DoS
0,tcp,whois,S0,0,0,0,263,0.08,1.0,1.0,0.07,0.0,0.0,20,DoS
0,tcp,http,SF,208,2011,1,1,1.0,0.0,0.0,0.0,1.0,0.03,255,Normal
0,udp,private,SF,105,146,0,1,1.0,0.0,0.0,0.03,0.02,0.0,58,Normal
7580,udp,other,SF,147,105,0,1,1.0,0.0,0.0,0.68,0.95,0.0,1,Normal
0,icmp,eco_i,SF,20,0,0,2,1.0,0.0,0.0,0.76,0.02,0.0,4,Probe
0,icmp,ecr_i,SF,520,0,0,350,1.0,0.0,0.0,0.0,1.0,0.0,255,DoS
0,tcp,netbios_ns,S0,0,0,0,225,0.08,1.0,1.0,0.07,0.0,0.0,17,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.5,0.6,15,Normal
0,tcp,http,SF,382,1864,1,3,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.5,46,Probe
0,tcp,smtp,SF,2693,473,1,1,1.0,0.0,0.0,0.01,0.0,0.0,7,Normal
0,tcp,private,S0,0,0,0,48,0.17,1.0,1.0,0.08,0.0,0.0,9,DoS
0,tcp,nntp,S0,0,0,0,253,0.1,1.0,1.0,0.06,0.0,0.0,25,DoS
0,tcp,uucp,S0,0,0,0,139,0.12,1.0,1.0,0.06,0.0,0.0,16,DoS
0,tcp,http,SF,314,33988,1,29,1.0,0.0,0.0,0.0,0.0,0.01,255,Normal
0,tcp,http,SF,246,728,1,11,1.0,0.0,0.0,0.0,0.02,0.02,255,Normal
0,udp,domain_u,SF,44,86,0,237,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,private,REJ,0,0,0,231,0.06,0.0,0.0,0.07,0.0,0.0,26,DoS
0,tcp,http,SF,265,1533,1,7,1.0,0.0,0.0,0.0,0.14,0.06,255,Normal
0,tcp,name,S0,0,0,0,238,0.01,1.0,1.0,0.06,0.0,0.0,2,DoS
0,tcp,http,SF,146,20006,1,1,1.0,0.0,0.0,0.0,0.05,0.06,255,Normal
0,tcp,http,SF,333,5369,1,18,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,netstat,S0,0,0,0,211,0.05,1.0,1.0,0.06,0.0,0.0,11,DoS
255,udp,other,SF,146,105,0,4,0.5,0.0,0.0,0.68,0.98,0.0,2,Normal
0,tcp,private,S0,0,0,0,122,0.09,1.0,1.0,0.07,0.0,0.0,13,DoS
0,tcp,http,REJ,0,0,0,1,1.0,0.0,0.0,0.0,0.25,0.15,255,Normal
0,tcp,http,SF,280,12913,1,2,1.0,0.0,0.0,0.0,0.03,0.07,255,Normal
0,tcp,Z39_50,S0,0,0,0,234,0.02,1.0,1.0,0.07,0.0,0.0,4,DoS
0,udp,domain_u,SF,29,0,0,1,1.0,0.0,0.0,0.03,0.09,0.0,17,Normal
0,tcp,ftp,S0,0,0,0,253,0.01,1.0,1.0,0.05,0.0,0.0,3,DoS
0,tcp,http,SF,240,2446,1,20,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,http,SF,213,25519,1,1,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
0,tcp,private,REJ,0,0,0,184,0.03,0.0,0.0,0.08,0.0,0.0,6,DoS
0,udp,domain_u,SF,43,83,0,132,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,http,SF,295,7412,1,5,1.0,0.0,0.0,0.0,0.02,0.01,255,Normal
27,tcp,private,RSTR,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,1,Probe
0,tcp,http,SF,235,1202,1,5,1.0,0.0,0.0,0.0,0.12,0.01,255,Normal
0,udp,domain_u,SF,44,44,0,201,1.0,0.0,0.0,0.01,0.01,0.0,254,Normal
0,tcp,http,SF,211,564,1,27,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
2115,udp,other,SF,147,105,0,6,0.33,0.0,0.0,0.48,0.69,0.0,2,Normal
0,udp,domain_u,SF,44,131,0,211,1.0,0.0,0.0,0.01,0.0,0.0,174,Normal
0,tcp,http,REJ,0,0,0,109,0.13,0.0,0.0,0.07,0.0,0.0,12,DoS
0,udp,other,SF,147,0,0,5,0.2,0.0,0.0,0.81,0.99,0.0,1,Normal
0,tcp,courier,REJ,0,0,0,148,0.13,0.0,0.0,0.05,0.0,0.0,19,DoS
0,tcp,link,S0,0,0,0,193,0.02,1.0,1.0,0.06,0.0,0.0,4,DoS
0,tcp,private,S0,0,0,0,234,0.02,1.0,1.0,0.06,0.0,0.0,4,DoS
0,tcp,http,S0,0,0,0,107,0.19,1.0,1.0,0.07,0.0,0.0,14,DoS
263,udp,other,SF,146,105,0,1,1.0,0.0,0.0,0.64,0.95,0.0,2,Normal
0,tcp,private,REJ,0,0,0,2,0.5,0.0,0.0,0.38,0.36,0.0,1,Probe
0,tcp,http,SF,205,255,1,2,1.0,0.0,0.0,0.0,0.0,0.0,255,Normal
0,tcp,echo,RSTO,0,0,0,251,0.0,0.0,0.0,0.08,0.0,0.0,1,DoS
1,tcp,smtp,SF,1458,332,1,1,1.0,0.0,0.0,0.02,0.01,0.01,156,Normal
0,tcp,finger,S0,0,0,0,288,0.07,1.0,1.0,0.05,0.0,0.0,20,DoS
0,tcp,http,SF,322,2627,1,12,1.0,0.0,0.0,0.0,0.08,0.08,255,Normal
0,tcp,sql_net,S0,0,0,0,13,0.38,1.0,1.0,0.08,0.0,0.0,5,DoS
0,udp,other,SF,147,0,0,1,1.0,0.0,0.0,0.62,0.88,0.0,2,Normal
0,tcp,http,SF,218,1976,1,3,1.0,0.0,0.0,0.0,0.01,0.02,255,Normal
0,udp,private,SF,105,145,0,1,1.0,0.0,0.0,0.0,0.04,0.0,23,Normal
0,tcp,private,S0,0,0,0,72,0.08,1.0,1.0,0.05,0.0,0.0,6,DoS
0,tcp,http,SF,224,966,1,1,1.0,0.0,0.0,0.0,0.02,0.03,255,Normal
0,icmp,eco_i,SF,8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,2,Probe
0,tcp,http,SF,250,264,1,5,1.0,0.0,0.0,0.0,0.14,0.04,255,Normal
0,tcp,http,SF,261,3913,1,1,1.0,0.0,0.0,0.01,0.0,0.0,228,Normal
0,udp,domain_u,SF,45,45,0,92,1.0,0.0,0.0,0.01,0.0,0.0,254,Normal
0,tcp,netbios_ns,S0,0,0,0,95,0.04,1.0,1.0,0.05,0.0,0.0,4,DoS
0,udp,domain_u,SF,29,45,0,3,1.0,0.0,0.0,0.01,0.01,0.0,249,Normal
0,udp,other,SF,1,0,0,3,1.0,0.0,0.0,0.16,1.0,0.0,3,Probe
0,tcp,http,SF,202,4841,1,1,1.0,0.0,0.0,0.0,0.01,0.04,255,Normal
